ID,cluster_kmeans_features,cluster_hierarchical,cluster_kmeans_ts,cluster_dbscan
191707,2,0,0,0
191728,1,1,0,0
191743,2,0,1,0
191768,2,0,1,0
191784,1,1,1,0
191785,2,1,1,0
191799,2,0,0,0
191806,2,0,1,0
191817,2,1,1,0
191827,2,0,1,0
191885,2,0,1,0
191918,2,0,1,0
191960,2,0,1,0
191961,2,1,1,0
192007,2,0,0,0
192019,2,0,1,0
192044,1,1,0,0
192051,2,0,1,0
192097,2,0,1,0
192106,2,0,0,0
192136,2,0,1,0
192153,2,0,1,0
192207,2,0,1,0
192213,1,1,0,0
192240,2,0,0,0
192249,2,0,1,0
192250,2,0,1,0
192252,2,0,1,0
192280,0,0,1,0
192283,2,0,1,0
192326,2,0,0,0
192358,2,0,1,0
192368,2,0,1,0
192369,2,0,1,0
192375,2,0,1,0
192405,2,0,1,0
192428,2,1,0,0
192454,2,0,1,0
192456,2,0,1,0
192473,2,0,0,0
192476,2,0,0,0
192477,2,0,1,0
192479,1,1,0,0
192493,1,1,0,0
192496,2,0,1,0
192509,2,0,1,0
192532,2,0,0,0
192545,2,0,1,0
192555,1,1,0,0
192565,1,1,0,0
192577,2,0,1,0
192592,1,1,0,0
192594,2,0,1,0
192613,1,1,0,0
192629,1,0,0,0
192639,2,0,1,0
192648,2,0,1,0
192651,2,0,1,0
192662,2,0,0,0
192693,1,1,1,0
192709,2,0,1,0
192714,0,0,0,0
192731,2,0,1,0
192741,2,0,0,0
192773,2,0,1,0
192803,2,0,0,0
192810,2,0,1,0
192813,2,0,0,0
192828,1,1,0,0
192834,2,0,1,0
192875,1,1,0,0
192880,2,0,1,0
192884,1,1,1,-1
192889,2,0,1,0
192892,1,1,0,0
192903,2,0,1,0
192917,2,0,0,0
192926,2,0,1,0
192931,2,0,1,0
192934,2,0,1,0
192964,1,1,0,0
192966,0,2,1,1
192979,2,0,0,0
193001,2,0,1,0
193026,2,0,0,0
193027,2,0,0,0
193029,0,0,1,0
193045,2,0,1,0
193046,2,0,1,0
193061,2,0,1,0
193089,2,0,1,0
193123,2,0,1,0
193171,2,0,1,0
193197,2,0,1,0
193205,2,0,1,0
193221,2,0,0,0
193226,2,0,1,0
193235,2,1,1,0
193268,2,0,1,0
193287,2,0,1,0
193290,2,0,1,0
193335,2,0,1,0
193343,2,0,1,0
193346,1,1,0,0
193361,1,1,0,0
193366,1,1,0,0
193369,2,0,0,0
193370,2,0,1,0
193380,2,0,1,0
193401,2,0,0,0
193402,2,0,1,0
193412,2,0,1,0
193443,2,0,0,0
193459,2,0,0,0
193478,2,0,1,0
193492,2,1,1,0
193521,2,0,1,0
193523,2,0,0,0
193524,1,1,0,0
193528,2,0,1,0
193536,2,0,1,0
193571,2,0,1,0
193574,2,1,0,0
193576,2,0,1,0
193618,2,0,0,0
193670,2,0,1,0
193681,2,0,1,0
193685,2,0,0,0
193690,1,1,1,0
193724,2,0,0,0
193728,2,0,0,0
193733,2,0,0,0
193735,2,0,1,0
193747,2,0,1,0
193751,2,0,1,0
193760,2,0,0,0
193788,2,0,1,0
193792,2,0,1,0
193807,2,0,1,0
193834,2,1,0,0
193846,1,1,1,0
193872,2,0,1,0
193911,2,0,1,0
193936,2,1,0,0
193957,2,0,1,0
193959,2,0,1,0
193962,2,0,0,0
193990,1,1,0,0
194000,2,0,1,0
194038,2,1,1,0
194054,2,0,1,0
194058,2,0,1,0
194067,2,0,0,0
194077,2,0,1,0
194086,2,0,1,0
194097,2,0,0,0
194112,2,0,0,0
194130,2,0,0,0
194216,2,1,0,0
194238,2,0,1,0
194283,2,1,1,0
194309,2,0,1,0
194312,2,0,0,0
194352,2,0,0,0
194410,2,0,0,0
194426,2,0,0,0
194462,2,0,0,0
194471,2,1,1,0
194481,2,0,1,0
194498,2,0,1,0
194526,2,0,1,0
194530,2,0,0,0
194539,2,0,0,0
194564,2,1,1,0
194593,2,1,1,0
194611,2,0,1,0
194640,2,0,1,0
194679,2,0,0,0
194687,2,0,1,0
194707,2,0,0,0
194725,2,0,1,0
194736,2,0,1,0
194770,2,0,1,0
194798,2,0,1,0
194799,2,0,1,0
194813,2,0,1,0
194854,0,2,1,0
194864,2,0,1,0
194871,2,0,1,0
194874,2,0,1,0
194920,2,0,1,0
194944,1,1,0,0
194948,2,0,1,0
194970,2,0,0,0
194984,2,0,1,0
194985,2,0,1,0
195015,2,0,1,0
195032,1,1,0,0
195037,2,0,1,0
195042,2,0,1,0
195091,0,0,1,0
195109,2,0,1,0
195116,2,1,0,0
195144,2,0,1,0
195145,2,0,1,0
195151,2,0,1,0
195161,2,0,0,0
195190,2,0,1,0
195222,2,0,0,0
195232,2,0,0,0
195234,2,0,0,0
195253,2,0,1,0
195255,2,1,0,0
195262,2,0,1,0
195271,2,0,0,0
195295,2,0,0,0
195360,2,0,1,0
195375,2,0,0,0
195376,2,0,0,0
195380,2,0,0,0
195381,2,0,1,0
195384,1,1,1,0
195409,2,0,1,0
195454,2,0,1,0
195462,2,0,1,0
195480,2,0,0,0
195509,2,0,1,0
195540,1,1,0,0
195602,1,1,0,0
195637,2,0,1,0
195647,2,0,1,0
195656,2,0,1,0
195658,1,1,0,0
195672,2,0,1,0
195689,2,0,0,0
195703,0,2,1,0
195746,1,1,0,0
195754,1,1,0,0
195765,2,0,1,0
195776,2,0,1,0
195784,2,0,1,0
195786,2,0,1,0
195792,2,0,0,0
195794,2,0,0,0
195814,2,0,1,0
195826,1,1,1,0
195831,2,0,1,0
195841,2,0,0,0
195933,2,0,0,0
195978,1,0,0,0
196007,2,1,1,0
196032,1,1,0,0
196047,2,0,1,0
196085,2,0,1,0
196117,2,0,0,0
196124,2,0,1,0
196140,2,0,1,0
196142,2,0,1,0
196148,2,0,0,0
196158,1,0,0,0
196171,2,1,0,0
196187,2,0,1,0
196211,2,0,1,0
196268,2,0,1,0
196305,2,0,1,0
196346,2,0,1,0
196368,2,0,1,0
196400,2,0,1,0
196404,2,0,1,0
196438,2,0,1,0
196449,0,0,1,0
196459,2,0,1,0
196469,2,0,1,0
196475,2,0,1,0
196484,2,0,1,0
196490,2,0,1,0
196497,2,0,0,0
196502,2,0,1,0
196514,2,0,1,0
196519,2,0,0,0
196578,2,0,1,0
196620,2,0,0,0
196624,1,1,0,0
196629,2,0,1,0
196630,2,0,0,0
196645,2,0,1,0
196702,2,0,1,0
196733,2,0,0,0
196763,2,0,1,0
196774,0,0,1,0
196804,2,0,1,0
196833,2,0,1,0
196847,2,0,0,0
196856,2,0,1,0
196859,2,0,0,0
196897,2,0,0,0
196978,2,0,0,0
196992,2,0,0,0
196996,2,0,0,0
197001,2,0,1,0
197011,2,1,1,0
197038,2,0,1,0
197040,2,0,1,0
197045,1,1,0,0
197049,2,0,0,0
197075,2,0,1,0
197092,2,0,1,0
197119,1,0,0,0
197130,1,1,1,0
197143,1,1,0,0
197152,2,0,1,0
197175,1,1,0,0
197188,2,1,0,0
197232,2,0,0,0
197234,2,0,0,0
197293,2,0,0,0
197318,2,0,1,0
197322,2,0,0,0
197334,2,0,0,0
197385,2,0,1,0
197394,2,0,0,0
197414,2,0,1,0
197420,1,1,0,0
197436,2,0,1,0
197456,2,0,1,0
197463,2,0,1,0
197466,2,0,1,0
197491,2,0,1,0
197506,2,0,1,0
197513,2,0,1,0
197539,2,0,1,0
197540,1,0,1,0
197548,2,0,0,0
197613,2,0,0,0
197626,2,0,1,0
197665,1,0,0,0
197668,2,0,0,0
197684,2,0,1,0
197738,2,0,1,0
197740,2,0,1,0
197745,2,0,0,0
197751,2,0,1,0
197756,1,1,0,0
197806,2,0,1,0
197832,2,0,1,0
197837,1,1,0,0
197859,2,0,0,0
197891,2,0,1,0
197908,1,1,0,0
197927,2,0,1,0
197933,1,1,0,0
197940,1,1,0,0
197952,2,0,0,0
197983,2,0,1,0
198001,1,1,1,0
198011,2,1,0,0
198016,1,1,1,0
198027,2,0,1,0
198032,2,0,1,0
198037,2,0,1,0
198052,2,0,1,0
198058,2,0,1,0
198062,2,0,1,0
198087,2,1,0,0
198088,2,1,1,0
198116,2,0,1,0
198155,2,0,1,0
198157,2,1,0,0
198160,2,0,1,0
198188,1,1,0,0
198228,2,0,1,0
198248,2,0,0,0
198250,2,0,1,0
198255,2,0,0,0
198295,1,1,1,-1
198300,2,0,1,0
198301,2,0,1,0
198341,2,0,1,0
198343,2,0,1,0
198362,2,1,0,0
198364,2,0,0,0
198365,2,1,0,0
198368,2,0,1,0
198400,2,0,0,0
198428,2,0,0,0
198446,1,0,0,0
198447,2,0,0,0
198448,1,1,1,0
198450,2,1,1,0
198496,1,1,0,0
198511,1,1,0,0
198512,2,0,1,0
198515,2,0,0,0
198516,2,0,1,0
198530,2,0,1,0
198566,2,1,0,0
198586,1,1,0,0
198598,2,0,1,0
198600,2,0,1,0
198619,2,0,0,0
198655,2,0,1,0
198677,2,0,1,0
198706,2,1,0,0
198727,2,0,1,0
198734,2,0,1,0
198739,1,1,0,0
198757,2,0,0,0
198766,2,0,1,0
198835,1,1,0,0
198842,2,0,1,0
198859,2,0,1,0
198908,1,1,0,0
198913,2,0,0,0
198938,2,0,1,0
198947,1,1,0,0
198955,1,1,0,0
198987,2,0,1,0
198995,2,0,1,0
198997,2,0,1,0
199006,2,0,1,0
199016,2,0,0,0
199041,2,0,1,0
199042,1,1,0,0
199047,2,1,1,0
199067,1,1,1,0
199071,2,0,1,0
199116,1,1,0,0
199144,1,1,0,0
199153,2,0,1,0
199163,2,0,1,0
199168,2,1,0,0
199170,2,0,1,0
199179,2,0,0,0
199208,0,2,1,0
199214,2,0,1,0
199223,2,0,0,0
199230,0,0,1,0
199238,2,1,1,0
199275,2,0,1,0
199276,2,0,1,0
199283,2,0,1,0
199284,2,0,0,0
199287,2,0,1,0
199315,2,0,1,0
199326,2,0,1,0
199340,2,0,0,0
199343,2,0,0,0
199344,2,1,1,0
199366,2,0,1,0
199374,2,0,1,0
199406,0,2,1,0
199412,1,1,0,0
199422,1,1,0,0
199435,1,1,1,0
199450,2,0,1,0
199451,2,0,1,0
199482,2,0,1,0
199485,2,0,1,0
199490,2,0,0,0
199501,2,0,0,0
199502,2,0,1,0
199517,2,0,0,0
199532,2,0,0,0
199543,2,0,0,0
199558,2,0,1,0
199568,2,0,0,0
199593,2,0,0,0
199627,1,1,0,0
199637,1,1,0,0
199644,2,0,1,0
199689,1,1,0,-1
199693,2,0,1,0
199694,2,0,1,0
199700,2,0,1,0
199709,2,0,0,0
199734,1,1,0,0
199751,2,0,1,0
199760,2,0,0,0
199780,2,0,0,0
199782,2,0,1,0
199800,2,1,0,0
199815,2,1,0,0
199818,2,0,1,0
199820,2,1,1,0
199839,1,1,0,0
199890,2,0,1,0
199916,1,1,0,0
199931,2,0,0,0
199947,2,0,1,0
199948,1,1,0,0
199957,2,0,1,0
199968,1,1,1,0
199972,2,0,0,0
199981,2,0,0,0
200000,2,1,0,0
200003,2,0,0,0
200006,2,0,1,0
200010,2,0,1,0
200028,2,0,1,0
200033,1,1,0,0
200068,2,0,1,0
200077,2,0,1,0
200154,2,0,0,0
200181,2,0,1,0
200192,2,0,1,0
200221,2,0,1,0
200235,2,0,1,0
200239,2,1,1,0
200242,2,0,0,0
200244,2,0,1,0
200276,2,0,1,0
200281,0,0,1,0
200286,2,0,0,0
200304,2,0,1,0
200358,2,0,1,0
200371,2,0,0,0
200384,2,0,0,0
200396,1,1,1,0
200432,2,0,1,0
200473,1,1,0,0
200502,2,0,1,0
200573,1,1,0,0
200575,2,0,1,0
200582,2,0,1,0
200598,2,0,1,0
200606,0,0,0,0
200651,2,0,1,0
200667,2,0,0,0
200701,2,0,1,0
200710,2,0,1,0
200712,2,0,1,0
200719,2,0,1,0
200720,1,1,0,0
200740,1,1,0,0
200817,2,0,1,0
200829,2,0,1,0
200835,2,0,1,0
200841,2,0,1,0
200867,2,0,0,0
200884,1,1,0,0
200892,2,0,1,0
200894,2,0,1,0
200941,2,0,1,0
200947,2,0,1,0
200954,2,0,1,0
200989,2,0,1,0
201036,2,0,1,0
201056,2,0,1,0
201057,2,0,1,0
201083,2,0,0,0
201091,2,0,1,0
201104,2,0,1,0
201107,2,0,1,0
201128,2,0,1,0
201139,2,0,0,0
201140,1,1,0,0
201177,2,0,1,0
201183,1,1,0,0
201205,2,0,1,0
201212,1,1,0,0
201217,2,0,1,0
201229,0,2,1,0
201309,1,1,0,0
201318,2,0,1,0
201339,2,0,1,0
201343,2,0,1,0
201348,2,0,1,0
201395,2,0,1,0
201414,2,0,0,0
201453,1,1,0,0
201481,2,0,1,0
201503,2,1,1,0
201519,2,0,1,0
201521,2,0,0,0
201545,2,1,0,0
201550,2,0,1,0
201581,2,0,1,0
201601,2,0,0,0
201610,2,0,1,0
201640,2,0,0,0
201652,2,1,1,0
201670,2,1,0,0
201674,2,0,1,0
201679,2,0,1,0
201690,2,0,0,0
201693,1,1,0,0
201702,2,0,0,0
201731,2,0,1,0
201749,2,0,1,0
201753,2,0,0,0
201801,2,1,0,0
201806,2,0,0,0
201830,2,0,1,0
201836,0,0,1,0
201841,2,0,1,0
201851,2,0,0,0
201864,1,1,0,0
201872,1,1,0,0
201874,2,0,1,0
201886,2,0,1,0
201895,2,0,1,0
201903,2,0,1,0
201907,2,0,0,0
201910,1,1,0,0
201915,2,0,1,0
201916,2,0,1,0
201946,2,0,1,0
201949,2,0,0,0
201985,2,1,1,0
201989,2,0,1,0
201994,0,0,1,0
201996,2,0,1,0
202023,2,0,1,0
202026,2,0,0,0
202031,2,0,1,0
202052,1,1,0,0
202060,2,0,1,0
202080,2,0,1,0
202098,2,0,1,0
202106,2,0,1,0
202122,2,0,0,0
202127,2,0,0,0
202145,2,0,0,0
202158,2,0,0,0
202190,2,0,1,0
202216,2,0,1,0
202218,2,0,1,0
202289,0,2,1,-1
202311,1,1,1,0
202320,2,0,1,0
202322,2,0,1,0
202348,2,0,1,0
202365,2,0,1,0
202393,1,1,1,0
202405,2,0,1,0
202407,2,0,1,0
202440,2,0,1,0
202443,2,1,1,0
202444,2,0,0,0
202455,1,1,0,0
202473,2,0,1,0
202494,2,0,0,0
202495,2,0,1,0
202511,2,0,1,0
202512,2,1,1,0
202543,2,0,1,0
202551,2,0,0,0
202570,1,1,0,0
202571,2,0,0,0
202599,2,0,1,0
202619,1,1,0,0
202620,1,1,0,0
202637,2,0,1,0
202654,2,1,1,0
202698,2,0,0,0
202742,2,0,1,0
202774,1,1,0,0
202794,2,0,1,0
202803,2,0,1,0
202809,1,0,1,0
202816,2,0,1,0
202862,2,0,1,0
202868,2,0,1,0
202892,2,0,0,0
202909,1,1,0,0
202911,2,0,0,0
202955,1,1,1,0
202958,2,0,0,0
202974,2,1,1,0
202980,2,0,1,0
202984,2,0,1,0
202985,2,0,1,0
203003,0,0,1,0
203004,2,0,1,0
203008,2,0,1,0
203037,0,0,1,0
203043,2,0,0,0
203076,2,0,1,0
203091,2,0,0,0
203121,2,0,0,0
203129,2,0,1,0
203139,2,0,0,0
203140,2,0,0,0
203153,2,0,1,0
203192,2,0,1,0
203209,1,1,0,0
203212,2,0,1,0
203228,2,0,0,0
203230,2,0,1,0
203260,2,0,1,0
203268,1,1,0,0
203302,2,0,1,0
203333,2,0,1,0
203337,1,0,1,0
203356,2,0,1,0
203381,2,0,1,0
203386,0,0,1,0
203436,2,0,1,0
203443,2,0,1,0
203449,1,1,1,0
203478,0,0,1,0
203505,2,1,1,0
203507,1,1,0,0
203514,2,1,0,0
203558,1,1,1,0
203594,2,0,1,0
203597,2,0,1,0
203635,2,0,1,0
203641,2,0,1,0
203647,2,0,1,0
203650,1,0,1,0
203672,2,0,0,0
203676,2,0,0,0
203696,2,0,1,0
203701,2,0,0,0
203704,2,0,0,0
203730,2,0,0,0
203743,1,1,0,0
203779,1,1,0,0
203782,2,0,1,0
203786,2,0,1,0
203802,1,1,0,0
203804,2,0,1,0
203809,2,0,1,0
203819,2,0,1,0
203823,2,0,1,0
203840,2,0,0,0
203870,2,0,0,0
203877,2,0,1,0
203883,2,0,0,0
203937,2,0,0,0
203943,2,0,1,0
203969,2,0,1,0
203992,2,0,0,0
204008,2,0,1,0
204032,2,0,1,0
204050,1,1,0,-1
204093,2,1,0,0
204096,2,0,0,0
204100,2,0,0,0
204129,1,1,1,0
204131,1,1,1,0
204134,2,1,1,0
204168,2,0,1,0
204219,2,0,1,0
204245,2,0,1,0
204253,2,0,1,0
204280,2,0,1,0
204283,2,0,0,0
204329,2,0,1,0
204340,2,0,1,0
204370,2,1,1,0
204378,2,0,0,0
204384,2,0,1,0
204391,1,1,1,0
204392,2,0,1,0
204395,2,1,0,0
204402,1,1,0,0
204408,2,0,1,0
204415,1,1,0,0
204418,2,0,1,0
204425,1,1,0,0
204428,2,0,1,0
204477,1,1,0,0
204501,2,0,1,0
204528,2,0,0,0
204534,2,0,1,0
204549,1,1,1,0
204559,2,0,1,0
204575,2,0,1,0
204583,2,0,0,0
204588,2,0,1,0
204589,2,0,1,0
204637,1,1,0,0
204651,1,1,0,0
204666,2,0,0,0
204672,2,0,1,0
204692,2,0,0,0
204694,1,1,1,0
204717,2,0,1,0
204737,1,0,0,0
204740,2,0,1,0
204780,2,0,1,0
204795,2,0,1,0
204810,2,0,0,0
204827,0,0,0,0
204828,2,0,1,0
204839,1,1,0,0
204846,2,0,1,0
204858,2,0,1,0
204861,2,1,0,0
204880,2,0,1,0
204897,1,1,0,0
204907,1,1,0,0
204920,2,0,1,0
204924,2,1,1,0
204928,2,0,0,0
204935,2,0,1,0
204939,2,0,1,0
204942,2,0,1,0
204951,2,0,0,0
204958,2,0,1,0
204987,2,0,1,0
205014,2,0,0,0
205029,1,1,0,0
205035,2,0,0,0
205074,2,0,1,0
205108,2,0,1,0
205121,2,1,0,0
205133,1,1,0,0
205202,2,0,1,0
205240,2,0,1,0
205283,2,0,1,0
205292,2,0,1,0
205323,2,1,1,0
205335,2,1,0,0
205359,2,0,1,0
205409,2,0,1,0
205420,2,0,0,0
205428,2,0,0,0
205432,2,0,1,0
205448,2,0,0,0
205468,2,0,0,0
205476,2,0,1,0
205511,2,0,1,0
205549,2,0,0,0
205552,2,1,0,0
205581,2,0,0,0
205584,2,0,0,0
205624,1,1,0,-1
205630,2,0,0,0
205637,1,1,0,0
205670,2,0,1,0
205676,2,0,0,0
205686,2,0,1,0
205697,2,0,0,0
205736,1,1,0,0
205742,2,0,1,0
205770,2,0,1,0
205774,2,0,1,0
205775,2,0,1,0
205793,2,0,0,0
205835,2,0,1,0
205877,2,0,0,0
205879,2,0,1,0
205899,2,0,0,0
205999,0,0,1,0
206038,0,0,1,0
206049,2,0,1,0
206060,2,1,1,0
206062,1,0,0,0
206069,2,0,1,0
206089,2,0,0,0
206093,1,1,0,0
206132,1,1,0,0
206133,2,0,1,0
206153,2,0,0,0
206165,2,0,0,0
206177,1,1,0,0
206180,2,0,0,0
206186,2,0,1,0
206195,2,0,0,0
206205,2,0,1,0
206218,2,0,1,0
206273,1,1,0,0
206307,2,0,0,0
206317,2,0,1,0
206329,1,1,0,0
206335,2,0,1,0
206375,1,1,0,0
206379,2,0,1,0
206432,2,0,1,0
206440,2,0,1,0
206443,2,0,0,0
206455,2,0,0,0
206461,2,0,1,0
206462,2,0,1,0
206469,2,0,1,0
206481,2,0,1,0
206500,2,0,1,0
206524,2,0,0,0
206556,2,0,0,0
206563,2,1,1,0
206588,2,0,1,0
206603,2,0,1,0
206632,1,0,1,0
206639,2,0,1,0
206641,2,1,1,0
206643,2,0,1,0
206644,2,0,0,0
206646,1,1,0,0
206676,2,0,1,0
206677,2,0,0,0
206682,2,1,1,0
206695,1,1,1,0
206697,2,0,1,0
206703,1,1,0,0
206709,2,1,0,0
206734,2,0,1,0
206757,2,0,1,0
206776,1,1,0,0
206784,2,0,1,0
206792,1,1,0,0
206809,2,0,1,0
206848,2,0,0,0
206863,2,0,1,0
206868,2,0,1,0
206890,2,0,1,0
206909,2,0,0,0
206922,0,0,1,0
206928,1,1,0,0
206930,2,0,1,0
206936,2,0,1,0
206949,2,0,1,0
206953,2,0,0,0
206955,2,1,1,0
206975,1,1,0,0
206986,2,0,1,0
207015,2,0,0,0
207031,2,0,1,0
207046,2,0,0,0
207066,2,0,1,0
207074,2,0,0,0
207085,0,0,1,0
207103,2,0,0,0
207108,2,0,1,0
207119,2,0,1,0
207124,2,1,0,0
207155,2,0,1,0
207165,2,0,1,0
207177,2,0,1,0
207192,2,0,1,0
207193,2,0,1,0
207201,2,0,1,0
207209,2,0,1,0
207216,2,0,1,0
207218,2,0,1,0
207251,2,0,0,0
207273,2,1,0,0
207277,2,0,1,0
207310,1,1,0,0
207327,2,0,1,0
207364,1,1,0,0
207380,2,0,0,0
207386,2,0,0,0
207390,2,0,1,0
207397,2,0,0,0
207414,2,0,1,0
207431,2,0,0,0
207435,2,0,0,0
207439,1,1,0,0
207486,2,0,1,0
207496,2,0,0,0
207514,1,1,0,0
207528,2,0,1,0
207571,2,0,1,0
207581,2,0,1,0
207601,2,0,1,0
207611,2,0,1,0
207612,1,1,0,0
207617,2,0,0,0
207618,2,0,1,0
207629,2,0,1,0
207632,2,0,1,0
207640,2,0,1,0
207655,1,1,1,0
207677,2,0,0,0
207685,2,0,1,0
207720,1,1,1,0
207749,2,1,1,0
207753,2,0,1,0
207777,2,0,1,0
207779,2,0,1,0
207780,2,0,0,0
207792,2,0,1,0
207805,2,0,0,0
207807,2,0,1,0
207814,2,0,1,0
207816,2,0,1,0
207823,1,1,0,0
207876,0,0,1,0
207906,1,1,1,0
207919,2,0,0,0
207938,2,0,1,0
207942,2,0,1,0
207953,2,0,0,0
207961,0,2,1,0
207972,0,2,1,0
208000,2,0,0,0
208025,2,0,0,0
208028,2,0,1,0
208048,2,0,0,0
208059,2,0,1,0
208074,1,1,0,0
208076,1,1,0,0
208085,2,0,0,0
208093,2,0,1,0
208124,2,1,1,0
208135,2,0,0,0
208136,2,0,0,0
208138,2,0,1,0
208163,2,0,1,0
208196,1,1,0,0
208211,2,0,1,0
208234,2,0,1,0
208252,2,0,1,0
208253,2,0,1,0
208261,1,1,0,0
208269,1,1,0,0
208290,2,0,0,0
208293,2,0,1,0
208301,2,0,1,0
208316,1,1,0,0
208333,1,1,0,0
208343,2,0,1,0
208349,2,0,1,0
208351,2,0,0,0
208358,1,1,0,0
208374,1,1,0,0
208376,2,0,1,0
208377,2,0,1,0
208382,2,0,1,0
208419,2,0,0,0
208439,2,0,0,0
208490,1,1,0,0
208532,2,0,1,0
208535,2,0,0,0
208565,2,0,1,0
208575,2,0,1,0
208579,2,0,0,0
208591,2,0,1,0
208626,2,0,1,0
208631,2,1,1,0
208669,2,0,1,0
208690,2,0,1,0
208702,1,1,0,0
208733,0,0,1,0
208761,2,0,1,0
208783,2,0,1,0
208813,2,0,0,0
208823,2,0,0,0
208834,2,0,1,0
208855,2,0,1,0
208891,2,0,1,0
208925,2,1,1,0
208926,2,0,0,0
208994,2,0,1,0
208995,2,0,0,0
209015,2,0,1,0
209022,2,0,1,0
209037,2,1,1,0
209042,2,0,1,0
209059,2,0,1,0
209066,1,0,1,0
209067,2,0,1,0
209078,1,1,0,0
209080,2,1,1,0
209092,2,0,0,0
209107,2,0,1,0
209134,2,0,1,0
209139,2,0,0,0
209142,2,0,1,0
209155,2,0,1,0
209194,2,0,1,0
209210,2,0,1,0
209214,2,0,1,0
209220,2,0,1,0
209226,2,0,1,0
209228,2,1,1,0
209233,2,0,0,0
209264,2,0,1,0
209265,2,1,1,0
209287,2,0,0,0
209292,2,0,1,0
209311,2,0,1,0
209312,2,0,1,0
209313,2,0,1,0
209376,2,0,0,0
209385,1,1,0,0
209401,1,1,0,0
209405,2,0,0,0
209427,2,0,0,0
209466,2,0,0,0
209495,2,0,1,0
209524,2,1,0,0
209532,2,1,1,0
209542,2,0,0,0
209546,2,0,0,0
209547,2,0,0,0
209562,1,1,0,0
209593,2,0,1,0
209625,2,0,1,0
209635,2,0,1,0
209643,2,0,1,0
209651,2,0,1,0
209671,1,1,0,0
209725,2,0,0,0
209736,2,0,0,0
209741,2,0,1,0
209769,2,0,1,0
209778,2,0,1,0
209780,2,0,1,0
209792,2,0,1,0
209807,2,0,1,0
209809,2,0,1,0
209825,1,1,0,0
209827,1,1,0,0
209854,2,0,0,0
209890,2,0,1,0
209897,2,1,0,0
209907,2,0,0,0
209930,2,1,0,0
209954,2,1,1,0
209982,0,0,1,0
210044,2,0,0,0
210056,1,1,0,0
210125,2,0,1,0
210142,1,1,0,0
210151,2,0,0,0
210181,0,0,1,0
210228,2,0,1,0
210232,2,0,0,0
210235,2,0,1,0
210256,2,0,1,0
210272,2,0,1,0
210303,2,0,1,0
210305,2,0,1,0
210315,2,0,0,0
210332,1,1,0,0
210336,2,0,0,0
210345,1,1,0,0
210350,2,0,1,0
210354,2,0,1,0
210489,2,0,1,0
210502,2,0,1,0
210523,2,0,1,0
210549,2,0,1,0
210566,2,0,1,0
210571,0,0,1,0
210580,2,0,0,0
210582,2,0,1,0
210584,2,0,1,0
210597,1,1,0,0
210631,2,0,1,0
210655,2,0,0,0
210663,2,0,0,0
210668,2,0,1,0
210759,1,1,0,0
210765,0,2,1,1
210776,1,1,0,0
210788,2,0,0,0
210835,2,0,1,0
210839,2,0,1,0
210841,1,1,0,0
210854,2,0,1,0
210861,2,0,0,0
210873,2,0,0,0
210874,2,0,1,0
210888,2,0,1,0
210891,2,0,1,0
210908,2,0,1,0
210920,2,0,1,0
210932,2,0,1,0
210948,2,0,1,0
210960,2,0,0,0
210965,2,0,1,0
210975,2,0,1,0
211009,1,1,0,0
211033,2,0,0,0
211058,2,0,1,0
211064,2,1,0,0
211085,2,0,1,0
211107,1,1,0,0
211119,2,0,0,0
211188,2,0,1,0
211194,0,0,1,0
211211,2,0,1,0
211215,2,0,1,0
211217,2,0,0,0
211219,2,0,1,0
211223,2,0,0,0
211238,2,0,1,0
211254,2,0,0,0
211257,1,1,0,0
211261,2,0,1,0
211290,2,0,1,0
211306,2,0,0,0
211357,2,0,0,0
211389,2,0,0,0
211412,2,0,0,0
211456,1,1,0,0
211458,2,1,1,0
211486,2,0,1,0
211514,2,0,1,0
211521,2,1,1,0
211524,1,1,0,0
211528,2,0,1,0
211537,2,0,1,0
211544,2,0,1,0
211586,2,0,1,0
211620,2,0,0,0
211652,2,0,1,0
211666,2,1,1,0
211679,2,0,1,0
211680,2,0,0,0
211681,1,1,0,0
211686,1,1,0,0
211710,2,0,0,0
211725,2,0,1,0
211734,2,0,0,0
211737,0,0,1,0
211767,1,1,0,0
211794,2,0,1,0
211808,2,0,0,0
211823,2,1,1,0
211834,2,0,1,0
211854,2,0,1,0
211868,1,1,0,0
211880,2,0,0,0
211882,2,0,0,0
211897,2,0,0,0
211914,2,0,0,0
211949,2,0,0,0
211954,2,0,1,0
211984,2,0,0,0
211993,2,0,1,0
212022,2,0,1,0
212065,0,2,1,0
212070,2,0,0,0
212080,1,1,0,0
212086,2,0,1,0
212100,2,0,1,0
212104,2,0,0,0
212114,2,0,0,0
212124,2,1,0,0
212140,2,0,1,0
212154,2,0,1,0
212170,2,0,1,0
212175,2,0,0,0
212177,2,0,1,0
212233,0,0,1,0
212259,2,0,1,0
212272,2,0,1,0
212317,2,0,1,0
212338,2,0,1,0
212363,2,0,1,0
212373,2,0,0,0
212393,2,1,1,0
212416,2,0,0,0
212450,2,0,1,0
212466,2,0,1,0
212467,1,1,0,0
212470,1,0,0,0
212479,2,0,1,0
212481,1,1,0,0
212487,2,0,1,0
212517,2,1,0,0
212524,1,1,1,0
212547,2,0,0,0
212583,2,0,1,0
212588,2,0,1,0
212617,2,0,0,0
212626,0,2,1,0
212628,2,1,0,0
212641,1,0,0,0
212686,2,0,0,0
212738,2,0,1,0
212744,2,0,1,0
